X,country,iso3,who_region,date,total_tests,case_new,case_total,death_new,death_total,population,tests_1m,cases_1m,deaths_1m,test_measure,daily_change,total_per_thousand,change_per_thousand,priority_measure,ISO_2_CODE
929.0,Australia,BGD,WPRO,2020-07-18,1267532,922.0,5076.0,126.0,104.0,9006398,361280.819944122,42.3923497063751,35.5687892541001,SAMPLES,5271,89.4475238602602,1.9411068693489,SAMPLES,AT
329.0,Australia,ARG,EURO,2020-05-03,414586,15.0,26912.0,0.0,615.0,9006398,33761.4438091677,946.659304916429,8.09810226947325,SAMPLES,51225,0.829670969135879,2.34832440806397,SAMPLES,AU
783.0,Bangladesh,ARG,WPRO,2020-05-31,2723162,6127.0,69941.0,0.0,709.0,9006398,14960.8089715778,283.922860198109,36.5963419500239,SAMPLES,323,89.4842894187283,0.740917734259579,SAMPLES,AT
197.0,Bangladesh,BGD,PAHO,2020-08-09,4402,33.0,278182.0,429.0,4634.0,164689383,17047.0584263033,6283.42207395232,30.9021013585787,SAMPLES,10573,16.5097221618734,0.544055291541196,SAMPLES,AU
432.0,Argentina,BGD,SEARO,2020-12-20,1111567,1273.0,16275.0,2.0,10713.0,164689383,219.139809394999,1443.08634637365,23.5295188009483,SAMPLES,22808,8.28478278567855,0.057284116873405,SAMPLES,AR
575.0,Austria,BGD,WPRO,2020-12-06,10451140,16325.0,15256.0,,907.0,25499884,1876.2168779271,2342.55692453298,78.9438796730946,SAMPLES,0,160.716378160779,0.529186644751343,SAMPLES,AR
294.0,Bangladesh,AUT,EURO,2020-08-31,951495,131.0,11441.0,12.0,95.0,164689383,10919.2376352899,1083.22061386632,80.9424589053249,SAMPLES,4851,94.7292136101469,1.18345636395836,SAMPLES,AR
287.0,Argentina,ARG,WPRO,2020-11-18,3075488,6006.0,278182.0,0.0,11307.0,9006398,42025.6548764935,17497.6094003833,120.099724368035,SAMPLES,21524,38.2623552723297,3.92190019374206,SAMPLES,AU
390.0,Argentina,BGD,EURO,2020-03-16,937275,395.0,,10.0,115.0,164689383,4.32329022691159,1807.04872247485,81.1359044321268,SAMPLES,23096,33.0758201003331,0.00103992023679028,SAMPLES,AT
785.0,Austria,ARG,EURO,2020-06-25,1636573,5.0,903730.0,3.0,669.0,45195774,22504.6262068662,1073.84802221061,244.159762870795,SAMPLES,10398,0.306036728548555,3.67150108178653,SAMPLES,AU
84.0,Austria,ARG,WPRO,2020-06-06,1114521,33.0,7302.0,,39512.0,9006398,10014.7416437652,3.77073487487654,699.689311659979,SAMPLES,15038,213.483015074395,0.21694506216444,SAMPLES,AT
133.0,Bangladesh,ARG,WPRO,2020-06-23,2914,15.0,56.0,0.0,907.0,9006398,16098.4077847632,1069.18133431509,482.943383157903,SAMPLES,18368,33.563868161656,0.760983853887335,SAMPLES,AT
945.0,Bangladesh,BGD,WPRO,2020-05-15,2659468,11.0,4681.0,0.0,20288.0,9006398,244714.146543379,3139.67407660725,5.64699425706149,SAMPLES,718,41.3522697975373,0.379504508540998,SAMPLES,AT
464.0,Argentina,BGD,EURO,2020-10-04,3307785,3099.0,9931.0,1.0,2965.0,45195774,79884.6591276432,1097.76969965824,281.110353370649,SAMPLES,26973,99.6868004278736,0.671078493311088,SAMPLES,AR
44.0,Austria,BGD,EURO,2020-04-26,227631,15.0,25819.0,449.0,471.0,45195774,1.03992023679028,2234.18951727428,12.6117986163928,SAMPLES,91937,29.8267045941065,2.67471804969779,SAMPLES,AR
849.0,Argentina,ARG,EURO,2020-03-14,504428,3.0,7335.0,0.0,,164689383,234223.810586746,155.530119274268,0.880445341154748,SAMPLES,57962,137.290068682286,0.699613763460154,SAMPLES,AT
639.0,Argentina,BGD,EURO,2020-05-04,144538,6.0,3701.0,37.0,732.0,45195774,12794.7932125585,1935.40192205585,35.1766306074177,SAMPLES,6773,53.6254988454065,0.603684760438,SAMPLES,AT
16.0,Austria,BGD,EURO,2020-10-03,2048130,2381.0,27686.0,0.0,2424.0,25499884,50507.6647210423,30573.5443318218,,SAMPLES,18854,123.255601184847,0.0657844470763486,SAMPLES,AU
818.0,Austria,BGD,EURO,2020-06-17,72142,11.0,1021397.0,54.0,905.0,45195774,5511.87322136,184.589074993439,17.5430843717988,SAMPLES,19758,69.4196320213478,2.41028655406967,SAMPLES,AT
591.0,Australia,BGD,WPRO,2020-06-08,87694,442.0,38.0,0.0,1383.0,9006398,400175.506680736,261.452169743204,472.886052781589,SAMPLES,18693,2.68094391974254,1.01150315586764,SAMPLES,AU
471.0,Austria,ARG,EURO,2020-07-05,2557086,86.0,28047.0,43.0,907.0,164689383,1793.66327480087,273.099281549673,3.88237060215647,SAMPLES,25278,54.3610220201239,0.00422613763754279,SAMPLES,AU
790.0,Argentina,AUT,WPRO,2020-03-25,1009354,3558.0,42940.0,152.0,663.0,45195774,69908.2003667154,1051.49497934971,35.5687892541001,SAMPLES,20351,10.9192376352899,0.109897794686619,SAMPLES,AU
434.0,Argentina,BGD,EURO,2020-12-06,473285,8782.0,14935.0,0.0,27.0,25499884,0.287637512303695,6215.91450877476,16.509879025332,SAMPLES,6391,192.885034300548,0.124657672639924,SAMPLES,AT
319.0,Argentina,BGD,EURO,2020-03-13,8008111,4688.0,26692.0,,698.0,9006398,5070.37542304716,15543.1346302422,4.0784499254977,SAMPLES,29810,138.54673089064,2.26899071384011,SAMPLES,AT
468.0,Bangladesh,ARG,WPRO,2020-08-19,3350512,503.0,48.0,0.0,53.0,25499884,186833.12441735,1737.7646424242,750.22500997549,SAMPLES,15990,62.2428633511422,0.0263040635716025,SAMPLES,AT
787.0,Bangladesh,AUS,WPRO,2020-03-12,385637,769.0,294569.0,18.0,452.0,25499884,60315.4179857612,0.1457288840532,33.6864277500243,SAMPLES,51447,127.458724342406,0.846176240490371,SAMPLES,AU
277.0,Argentina,AUS,WPRO,2020-02-13,7441327,3907.0,40558.0,0.0,300.0,25499884,63516.580112114,,4.0784499254977,SAMPLES,13879,6.13102060137052,0.000110629812424498,SAMPLES,AU
869.0,Austria,ARG,WPRO,2020-10-08,371377,3610.0,48019.0,5.0,44.0,9006398,40849.9033560085,259.805103427137,49.1872555487777,SAMPLES,12944,127.458724342406,1.15751047200002,SAMPLES,AT
515.0,Bangladesh,ARG,PAHO,2020-08-26,7016090,5.0,249214.0,138.0,907.0,25499884,387139.447379447,81.8881871566134,472.886052781589,SAMPLES,31446,116.481627916425,2.18100510326104,SAMPLES,AR
675.0,Argentina,BGD,WPRO,2020-06-10,358240,278.0,1929.0,0.0,108.0,9006398,1.43818756151847,268.589457112825,0.922949599003598,SAMPLES,26944,1.20774566223824,0.0128362858703527,SAMPLES,AU
492.0,Austria,ARG,EURO,2020-06-26,853169,10.0,10929.0,348.0,957.0,25499884,13407.6908437757,725.399680067433,0.0121440736711,SAMPLES,13453,0.0151784102646411,3.03001378359211,SAMPLES,AU
907.0,Austria,BGD,WPRO,2020-08-16,9280,1396.0,314093.0,,104.0,9006398,76851.5215604008,,407.932227734106,SAMPLES,28449,39.8296713820345,0.0634284967841552,SAMPLES,AU
244.0,Australia,AUT,SEARO,2020-05-31,847898,260.0,27750.0,276.0,907.0,9006398,69419.6320213478,1054.31852160582,285.624049717569,SAMPLES,25109,5.61006473598076,0.099781781318593,SAMPLES,AT
981.0,Austria,BGD,EURO,2020-08-31,320332,8593.0,6052.0,17.0,26267.0,9006398,4.15968094716112,4952.81243400525,123.130981228466,SAMPLES,29106,0.19839773156476,1.89121111458765,SAMPLES,AT
203.0,Argentina,BGD,EURO,2020-07-28,757250,124.0,25987.0,50.0,,45195774,7217.06510977699,66.3612905757258,2.39216774476307,SAMPLES,1097,52.6279514540452,0.57027710400565,SAMPLES,AT
434.0,Australia,ARG,EURO,2020-10-23,1267532,7629.0,1424533.0,,186.0,164689383,83640.4196975955,949.611912748498,1.64706631606638,SAMPLES,10984,4.02823174096171,1.79679248736975,SAMPLES,AU
121.0,Austria,AUS,EURO,2020-09-13,3180666,67.0,111160.0,292.0,2204.0,45195774,47841.6189973868,4129.39779032639,15.5294824086259,SAMPLES,21077,2.41636705870712,2.72095459250191,SAMPLES,BD
916.0,Austria,ARG,WPRO,2020-06-21,156801,12.0,55140.0,0.0,61.0,9006398,1.6273058719274,28995.8747027985,35.5687892541001,SAMPLES,16,272.327738569848,0.0,SAMPLES,AU
750.0,Argentina,BGD,EURO,2020-04-10,297117,,15787.0,31.0,84.0,9006398,299507.362464865,13.0321919036059,81.1359044321268,SAMPLES,24234,71.3580501328056,0.44868103763569,SAMPLES,AR
255.0,Argentina,AUS,WPRO,2020-07-23,10301064,386.0,320884.0,0.0,730.0,45195774,112070.774576029,1009.65165174869,81.2755554440299,SAMPLES,6341,7.21706510977699,3.19184206605127,SAMPLES,AU
87.0,Argentina,AUS,SEARO,2020-06-18,2993814,173.0,27602.0,6.0,2305.0,45195774,101087.804469667,19556.739973078,22.4314745902374,SAMPLES,42708,2.42852351638009,0.461304191847671,SAMPLES,AU
518.0,Bangladesh,AUT,EURO,2020-05-11,4481617,,186894.0,2.0,610.0,25499884,301164.154315369,5398.16250625389,41.1321642594283,SAMPLES,12155,2.70016395780721,2.50973690703848,SAMPLES,AR
743.0,Argentina,ARG,EURO,2020-08-29,890461,3223.0,57744.0,5.0,757.0,9006398,61929.3797571785,14687.3367133009,4.92442187363104,SAMPLES,15045,6.70980875335822,2.5715803256203,SAMPLES,AT
405.0,Argentina,BGD,EURO,2020-07-19,826031,220.0,16005.0,7.0,88.0,164689383,353156.278458936,1080.55393506888,0.922949599003598,SAMPLES,4780,77.7909215204569,2.58882629881558,SAMPLES,AT
96.0,Argentina,BGD,EURO,2020-12-06,814681,12.0,14985.0,,772.0,45195774,380754.281078298,145.212691788396,0.00607203683554999,SAMPLES,14980,64.0137726151122,1.63228407183427,SAMPLES,AU
619.0,Austria,BGD,WPRO,2020-04-03,167294,4890.0,428239.0,37.0,2352.0,25499884,286128.831017427,611.061603260626,27.5468232937,SAMPLES,7008,176.161213395189,0.437164766776646,SAMPLES,AU
917.0,Bangladesh,ARG,EURO,2020-02-27,10301064,35.0,471806.0,8.0,569.0,9006398,2617.14734656386,12687.647159275,186.423029495254,SAMPLES,13362,247.905433448533,3.75288766941012,SAMPLES,AU
4.0,Argentina,ARG,EURO,2020-06-23,95995,6365.0,26465.0,3.0,905.0,45195774,113704.391034018,,0.0364322210132999,SAMPLES,18586,347.27220719906,0.77034126184519,SAMPLES,AR
133.0,Austria,AUS,EURO,2020-06-28,18,24.0,312659.0,0.0,361.0,164689383,396194.571903218,1241.88333379086,3.70394246968549,SAMPLES,10984,223.788743509578,0.203271217348772,SAMPLES,AU
340.0,Austria,ARG,EURO,2020-10-07,2956827,85.0,1466309.0,9.0,145.0,9006398,59321.8384836574,,66.1751790227347,SAMPLES,13492,0.426493795292196,0.398776221865345,SAMPLES,AU
315.0,Austria,BGD,WPRO,2020-05-30,2547,1617.0,546481.0,8.0,584.0,25499884,2.81135305485964,276.864004557825,59.5132482486339,SAMPLES,23934,185.85321234971,0.0,SAMPLES,AU
538.0,Argentina,AUS,EURO,2020-12-08,1756856,11163.0,213462.0,5.0,110.0,164689383,328710.323483373,14709.3177339988,34.8236878254034,SAMPLES,57859,0.0504768422139271,0.605034444149579,SAMPLES,AU
121.0,Austria,BGD,EURO,2020-03-18,1490387,5432.0,303157.0,11.0,688.0,45195774,6642.79008198118,,4.00001819616121,SAMPLES,16259,309.612310393255,0.816974777263896,SAMPLES,AT
481.0,Bangladesh,BGD,WPRO,2020-06-01,3753260,3504.0,27317.0,217.0,102.0,25499884,63430.1708980323,1067.8087790517,889.950463067631,SAMPLES,23521,14.2014763675003,0.319772677156839,SAMPLES,AR
591.0,Austria,BGD,WPRO,2020-12-04,9441350,11.0,,6.0,17.0,45195774,0.892589414825848,5331.65423069245,85.161681728922,SAMPLES,3637,1.70515942486127,0.0989256241247804,SAMPLES,AT
648.0,Argentina,BGD,EURO,2020-09-27,906965,2348.0,25819.0,7.0,1738.0,25499884,1124.51693379652,30320.6667065819,,SAMPLES,266570,0.000221259624848996,0.0864961647224096,SAMPLES,AU
142.0,Austria,AUT,SEARO,2020-08-16,284515,153.0,2799.0,323.0,861.0,45195774,39971.3035116956,348.472173442044,250.17825781676,SAMPLES,17999,100.518986613738,3.0994632926504,SAMPLES,AU
803.0,Austria,BGD,EURO,2020-10-25,853169,2258.0,16515.0,148.0,753.0,45195774,8.12438528596588,36691.3609636172,,SAMPLES,29503,83.2479603070853,0.587776193411357,SAMPLES,AU
954.0,Argentina,BGD,EURO,2020-05-03,1662736,2698.0,32785.0,58.0,600.0,164689383,0.265511549818795,259.805103427137,26.9808196351083,SAMPLES,16433,169.678377526732,0.568081015584228,SAMPLES,BD
289.0,Argentina,ARG,EURO,2020-06-19,861206,124.0,27777.0,37.0,1621.0,25499884,6409.33818281329,101.160133680263,33.6978408645021,SAMPLES,3535,0.00103992023679028,0.895807624757422,SAMPLES,AT
468.0,Bangladesh,ARG,WPRO,2020-11-13,920,2.0,502.0,13.0,108.0,164689383,3154.21668681581,2.23472221097486,1.96079323341236,SAMPLES,36963,2.49496350350648,1.38845740550218,SAMPLES,AR
658.0,Argentina,BGD,WPRO,2020-05-31,151930,7187.0,167416.0,1.0,733.0,45195774,325623.991073842,28174.2270859218,0.613275720390549,SAMPLES,0,97.7123151786097,0.683181000884038,SAMPLES,AU
336.0,Australia,ARG,EURO,2020-12-11,1698268,137.0,1130533.0,33.0,711.0,9006398,24827.8384325199,30070.1123074029,1.0322462620435,SAMPLES,26010,3.23266949693128,0.0132977606698545,SAMPLES,AR
16.0,Austria,BGD,WPRO,2020-03-19,947305,24.0,11802.0,110.0,472.0,9006398,76851.5215604008,1833.69644557125,56.4043472207202,SAMPLES,14112,49.8537097738386,0.128750975699631,SAMPLES,AT
936.0,Austria,BGD,EURO,2020-04-09,2970268,2401.0,27939.0,184.0,2956.0,45195774,16824.0287244555,964.788702568216,7.41179842229871,SAMPLES,15555,16.5040873069239,0.568081015584228,SAMPLES,AU
125.0,Austria,BGD,WPRO,2020-08-16,189018,901.0,44931.0,7.0,732.0,164689383,67327.1378857563,36903.876555311,35.5687892541001,SAMPLES,19956,0.00342462877525019,3.60538895000464,SAMPLES,AT
242.0,Argentina,ARG,EURO,2020-04-03,628700,2635.0,19444.0,1.0,5.0,45195774,61304.1973050713,286.35424380754,9.84605330578032,SAMPLES,46502,97.7123151786097,0.533963213322853,SAMPLES,AU
648.0,Austria,ARG,EURO,2020-03-08,293,2590.0,883882.0,58.0,754.0,25499884,172710.444286384,4467.65221898844,59.5132482486339,SAMPLES,15157,372.556376034015,0.0,SAMPLES,AT
776.0,Austria,BGD,EURO,2020-04-30,8423824,2695.0,6533.0,347.0,3612.0,45195774,309612.310393255,1850.12920814736,3.64707541414698,SAMPLES,12398,372.474086548786,0.0951609612867394,SAMPLES,AU
609.0,Australia,BGD,EURO,2020-06-01,330134,5.0,25987.0,6.0,11710.0,9006398,6922.69276398953,355.256518029651,869.660955468978,SAMPLES,7507,6.70980875335822,2.96546447034818,SAMPLES,AU
630.0,Austria,ARG,EURO,2020-02-15,279071,7.0,15651.0,0.0,5017.0,9006398,50166.5593725705,1056.55382589191,78.0556222365478,SAMPLES,38539,19.3827156233338,0.0952301425350078,SAMPLES,AU
61.0,Austria,BGD,EURO,2020-10-09,8035558,8225.0,22730.0,,37714.0,45195774,120709.189178626,108.903987350676,82.9410381375551,SAMPLES,0,35.1425730908183,0.580917145041039,SAMPLES,AR
650.0,Argentina,BGD,WPRO,2020-08-18,7679651,4557.0,25746.0,7.0,102.0,164689383,370250.703885555,2633.35020282248,1.2994158828077,SAMPLES,0,20.3132262198495,6.07203683554999e-05,SAMPLES,AR
340.0,Austria,ARG,WPRO,2020-12-05,3350444,947.0,27725.0,3.0,352.0,25499884,57461.8326040837,294.942518169887,14.7186172893732,SAMPLES,0,6.64279008198118,0.364851742061588,SAMPLES,AU
736.0,Argentina,BGD,EURO,2020-04-13,585511,3634.0,392009.0,1.0,239.0,25499884,35352.3760871979,11.1072331674196,21.5295097028677,SAMPLES,0,6.42131253840449,1.61574027707858,SAMPLES,AT
843.0,Austria,ARG,WPRO,2020-07-26,8153116,217.0,308601.0,24.0,102.0,45195774,2494.96350350648,2216.26915826245,76.3901395430226,SAMPLES,9,12.2229569516831,1.18345636395836,SAMPLES,AR
906.0,Argentina,ARG,WPRO,2020-10-24,10376952,4014.0,16068.0,1.0,907.0,45195774,6261.86085110295,12336.785471839,35.0589830134129,SAMPLES,5875,326.756270734408,3.19128690515343,SAMPLES,AU
185.0,Argentina,ARG,EURO,2020-07-22,1957809,309.0,246499.0,29.0,186.0,25499884,43977.1426416992,1821.70497017787,26.5883562450715,SAMPLES,8037,0.0020766365977581,0.0952301425350078,SAMPLES,AR
429.0,Austria,BGD,WPRO,2020-07-22,943487,6006.0,43885.0,8.0,63.0,45195774,1869.11571085355,244.628563800526,185.880210835641,SAMPLES,22430,0.319698031944314,0.53535978828463,SAMPLES,AT
704.0,Austria,BGD,WPRO,2020-03-01,448534,5352.0,8068.0,1.0,908.0,25499884,75588.4615004523,11334.9756992767,790.494261698007,SAMPLES,16617,275.142035940242,0.756351207219579,SAMPLES,AR
579.0,Australia,BGD,EURO,2020-07-09,19824,3099.0,42940.0,2.0,816.0,9006398,1569.58508976866,923.886555719234,639.351811963658,SAMPLES,10923,77.6657348538826,0.339923114944366,SAMPLES,AU
240.0,Argentina,BGD,EURO,2020-07-01,322,7513.0,87520.0,11.0,753.0,45195774,461.875553932945,23701.1511150185,224.062938368924,SAMPLES,3861,391.061347573189,0.426654934596319,SAMPLES,AU
857.0,Austria,BGD,PAHO,2020-11-15,1528191,87.0,13248.0,0.0,12491.0,164689383,1793.66327480087,10219.5838044504,66.3972433818714,SAMPLES,23522,0.179598705521898,2.77469416741299,SAMPLES,AT
107.0,Argentina,BGD,EURO,2020-02-25,1303030,13.0,186894.0,371.0,266.0,25499884,8284.78278567856,37154.5872167763,7.92400807039273,SAMPLES,13974,3.23266949693128,1.26021523810074,SAMPLES,AU
142.0,Austria,BGD,WPRO,2020-05-11,3162237,42.0,27956.0,0.0,,9006398,678.890906924174,1094.27948770277,5.066845409042,SAMPLES,51225,19.9018519945488,0.0688508256783013,SAMPLES,AR
279.0,Austria,ARG,EURO,2020-06-29,420997,152.0,27582.0,0.0,851.0,25499884,9314.96382825527,1081.1421730389,180.871420516837,SAMPLES,113033,113.085164568566,0.695773016300152,SAMPLES,BD
468.0,Austria,BGD,WPRO,2020-05-31,1579192,118.0,102292.0,0.0,450.0,45195774,7217.06510977699,165.480073424564,33.6978408645021,SAMPLES,5699,156.995615783358,0.740917734259579,SAMPLES,AT
715.0,Austria,ARG,EURO,2020-11-06,351351,227.0,17415.0,7.0,2.0,164689383,277512.595743573,22008.3545053194,591.117213746577,SAMPLES,120672,51.848763559177,0.0510888473776331,SAMPLES,AR
653.0,Argentina,BGD,WPRO,2020-08-07,642679,8.0,33335.0,12.0,1217.0,45195774,13268.5309470427,57.4832505357691,15.5294824086259,SAMPLES,6812,26.5341622426911,3.48796488896005,SAMPLES,AR
532.0,Argentina,ARG,EURO,2020-05-02,16134,24.0,28094.0,2.0,854.0,25499884,2333.29337384509,279.138524708583,15.5294824086259,SAMPLES,0,51.1638986423819,0.0913112899330007,SAMPLES,AU
832.0,Australia,ARG,WPRO,2020-06-14,4724026,17.0,90619.0,,8498.0,25499884,48660.2353574031,28174.2270859218,0.0242881473422,SAMPLES,28873,0.219139809394999,0.934749350232338,SAMPLES,AR
392.0,Argentina,ARG,EURO,2020-11-27,19824,30.0,622934.0,258.0,5657.0,25499884,82814.2250644939,903.337442633072,78.3887187752529,SAMPLES,6260,1.29405904189184,0.28310168999429,SAMPLES,BD
658.0,Argentina,BGD,WPRO,2020-06-20,2153066,28.0,42785.0,0.0,63.0,9006398,68936.1051998812,1089.2990728899,0.0485762946843999,SAMPLES,50098,42.1469271067079,0.0437672415106443,SAMPLES,AT
776.0,Argentina,AUS,EURO,2020-06-16,1472220,426.0,90619.0,5.0,39512.0,164689383,69805.9312946197,1777.07003399139,94.9425050227041,SAMPLES,10302,29.9363852230381,0.879611844508783,SAMPLES,AT
119.0,Argentina,ARG,EURO,2020-03-24,9441350,,26322.0,35.0,559.0,25499884,6117.5852414874,2836.53909143256,79.054911852663,SAMPLES,21762,299.133127361238,0.429028341852092,SAMPLES,AU
550.0,Argentina,BGD,EURO,2020-06-04,599542,313.0,,,463.0,45195774,678.890906924174,448.668707669415,48.7656213167187,SAMPLES,0,107.230215675568,0.478119822035269,SAMPLES,AU
196.0,Austria,BGD,EURO,2020-06-21,675727,5141.0,979119.0,20.0,957.0,9006398,236019.660690101,487.213693917489,,SAMPLES,66205,0.000673996088746049,0.0920338623164312,SAMPLES,AT
64.0,Bangladesh,ARG,EURO,2020-03-09,1154221,31.0,1217028.0,77.0,854.0,25499884,118.683662769001,1633.28336145038,35.6080051187684,SAMPLES,0,44.4919695367978,0.726372518736125,SAMPLES,AT
421.0,Australia,AUS,EURO,2020-08-06,2379175,30.0,,0.0,247.0,45195774,6922.69276398953,7161.02042126053,834.458549155503,SAMPLES,17107,2.49496350350648,0.00108417216176008,SAMPLES,AT
762.0,Austria,AUS,EURO,2020-10-04,7852241,8593.0,122524.0,48.0,899.0,25499884,145876.624379938,1058.82834604267,105.872730490245,SAMPLES,6782,10.5261390146787,0.3304317663954,SAMPLES,AU
470.0,Austria,ARG,EURO,2020-11-21,906965,9.0,149258.0,0.0,859.0,164689383,53234.2674618643,2456.25387641097,29.8824888772043,SAMPLES,38226,22.7915999402953,0.479535984935229,SAMPLES,AT
942.0,Argentina,BGD,EURO,2020-10-03,630682,1146.0,,438.0,1283.0,164689383,62223.560990459,33418.0212777628,2.74456064966859,SAMPLES,44516,1.87937925346737,0.224401511521852,SAMPLES,AR
336.0,Austria,BGD,EURO,2020-04-07,1031262,12.0,18687.0,15.0,1124.0,25499884,315121.35506185,1547.51194215636,40.2249997975474,SAMPLES,25916,64.3138670442949,0.479735118597593,SAMPLES,AT
552.0,Australia,ARG,WPRO,2020-08-29,1179772,52.0,790818.0,58.0,702.0,9006398,53625.4988454065,,0.0242881473422,SAMPLES,43579,1.15276264546327,0.0987252469092073,SAMPLES,AT
331.0,Argentina,ARG,EURO,2020-06-12,863270,17.0,330457.0,0.0,102.0,25499884,96313.4577396509,,18.5098881234126,SAMPLES,26030,64.8697736875497,0.0590627022993947,SAMPLES,AT
444.0,Austria,ARG,EURO,2020-06-16,1149299,16546.0,27174.0,6.0,5.0,25499884,69.0993808403414,3762.21437249387,35.5687892541001,SAMPLES,43579,6.2951682163912,0.0,SAMPLES,AR
291.0,Bangladesh,BGD,WPRO,2020-07-04,897819,,6625.0,2.0,1095.0,9006398,35.3130361258997,1083.65198837767,6.74841855789437,SAMPLES,203,39.2755304953954,0.0952301425350078,SAMPLES,AT
144.0,Austria,ARG,WPRO,2020-03-18,54585,,47153.0,9.0,37002.0,45195774,2.81135305485964,5538.95130994655,24.4270795050363,SAMPLES,8666,131.390558482541,0.536200574859057,SAMPLES,AR
176.0,Austria,ARG,EURO,2020-11-11,26604,602.0,196323.0,0.0,1095.0,45195774,229904.896496913,1096.04420161284,1.4117711280569,SAMPLES,44516,187.241669755212,1.04747758204778,SAMPLES,AR
627.0,Argentina,ARG,EURO,2020-06-13,297154,67.0,74865.0,39.0,,45195774,138605.532480069,,79.8321371096414,SAMPLES,0,78.6426322566801,0.475439792911661,SAMPLES,AU
112.0,Australia,BGD,EURO,2020-05-13,681406,13467.0,17115.0,10.0,940.0,25499884,116481.627916425,275.922823805787,34.0785863967067,SAMPLES,12684,1.02624639197461,1.58181111725842,SAMPLES,AU
726.0,Argentina,AUS,WPRO,2020-07-01,9441350,7164.0,5913.0,8.0,177.0,45195774,56660.9425877027,415.958811382516,35.5687892541001,SAMPLES,3030,38.6315986091974,3.42067938814163,SAMPLES,AT
483.0,Austria,ARG,EURO,2020-08-10,111,94.0,27399.0,4.0,34.0,45195774,396146.860903367,0.132755774909397,,SAMPLES,4818,0.00558627388870599,0.452041272030885,SAMPLES,AU
385.0,Australia,BGD,EURO,2020-07-30,3123,13.0,52603.0,31.0,79.0,25499884,37335.3490970196,32185.110935372,35.5687892541001,SAMPLES,5928,68.362984556919,0.0765926726436276,SAMPLES,AT
365.0,Austria,BGD,EURO,2020-09-30,274355,13510.0,27174.0,449.0,905.0,25499884,19056.8259766942,258.275684705076,0.12751277354655,SAMPLES,14577,133.876334496267,1.84502172788722,SAMPLES,AR
322.0,Austria,BGD,EURO,2020-10-17,876258,8593.0,8790.0,0.0,3863.0,25499884,68936.1051998812,1439.97633682189,78.2776865956845,SAMPLES,7266,77.4319740602296,0.0026352639866287,SAMPLES,AU
