Date,annee,Semaine,Province,Zone_sante,Report,nouveau_contacts,total_a_suivre,suivis,non_suivis,cas_suspects,sortis_doublons,sortis_recycle,sortis_dcd,sortis_conf,contacts_sortis_21jrs,jamais_vus,simple absence,pdv,reticences,deplaces,reste_a_suivre,Observations,vacc,prop_suivis,check1,check2,prop_vacc
2020-08-23,2020,31,Vakaga,Bouca,212.0,0.0,154.0,1601.0,30.0,2.0,,,,,0.0,,,4.0,,0.0,172.0,check 35 sup à 23,21.0,97.2402597402597,0.0,-12.0,
2020-09-19,2020,36,Vakaga,Yaloke,2516.0,,2398.0,0.0,2.0,2.0,,,,,0.0,4.0,,,0.0,,449.0,check 35 sup à 23,346.0,86.6458414681765,0.0,0.0,41.1764705882353
2020-07-15,2020,31,Vakaga,Ouham-Pendé,9701.0,54.0,511.0,1550.0,82.0,18.0,,,,,0.0,,27.0,0.0,,,557.0,check 59 sup à 46,,95.4927425515661,0.0,0.0,
2020-07-18,2020,34,Vakaga,Bria,9916.0,162.0,380.0,1479.0,28.0,2.0,,,,,0.0,0.0,0.0,2.0,0.0,0.0,53.0,Check 37 sup à 34,0.0,100.0,105.0,0.0,
2020-07-08,2020,30,Sangha-Mbaéré,Damara,1441.0,14.0,163.0,243.0,15.0,1.0,,,,,234.0,0.0,7.0,,,0.0,807.0,check 35 sup à 23,,62.5388923459863,26.0,-23.0,
2020-07-05,2020,33,Sangha-Mbaéré,Bozoum,173.0,0.0,2204.0,199.0,32.0,0.0,,,,,0.0,,0.0,3.0,,0.0,53.0,check 30 sup à 18,100.0,100.0,0.0,0.0,76.9230769230769
2020-08-21,2020,38,Vakaga,Obo,143.0,0.0,350.0,95.0,155.0,1.0,,,,,0.0,0.0,3.0,0.0,,0.0,1804.0,check 87 sup à 71,0.0,64.7887323943662,27.0,0.0,
2020-07-22,2020,28,Vakaga,Bria,275.0,0.0,415.0,707.0,61.0,0.0,,,,,0.0,,,20.0,0.0,,54.0,check 59 sup à 46,,86.7504835589942,16.0,0.0,
2020-09-16,2020,25,Sangha-Mbaéré,Gamboula,1311.0,,1232.0,373.0,170.0,1.0,,,,,0.0,,7.0,0.0,0.0,,511.0,check 30 sup à 18,60.0,91.0843373493976,0.0,-95.0,
2020-07-11,2020,26,Sangha-Mbaéré,Bria,732.0,0.0,2408.0,238.0,47.0,0.0,,,,,0.0,10.0,,,0.0,,637.0,check 75 sup à 27,17.0,100.0,0.0,0.0,
2020-08-26,2020,33,Vakaga,Damara,6.0,0.0,367.0,56.0,0.0,0.0,,,,,0.0,,,2.0,,,172.0,Check 42 sup 41,,94.0298507462687,0.0,-13.0,
2020-07-04,2020,25,Sangha-Mbaéré,Ouham-Pendé,659.0,61.0,28.0,721.0,27.0,0.0,,,,,0.0,0.0,0.0,,,,380.0,check 75 sup à 27,37.0,100.0,24.0,0.0,
2020-09-05,2020,32,Vakaga,Zémio,755.0,11.0,1593.0,318.0,21.0,16.0,,,,,0.0,0.0,0.0,0.0,,0.0,1131.0,check 16 sup à 8,140.0,48.7053020961776,0.0,-118.0,
2020-07-06,2020,33,Sangha-Mbaéré,Obo,2695.0,0.0,68.0,2602.0,0.0,11.0,,,,,91.0,1.0,30.0,53.0,,0.0,215.0,Check 171 sup 122,40.0,100.0,2.0,0.0,
2020-08-04,2020,36,Vakaga,Yaloke,769.0,0.0,134.0,101.0,,9.0,,,,,0.0,0.0,,0.0,,,53.0,Check 171 sup 122,0.0,99.4186046511628,16.0,-32.0,
2020-09-05,2020,34,Vakaga,Ouham-Pendé,250.0,0.0,397.0,215.0,216.0,10.0,,,,,0.0,4.0,4.0,,0.0,,1231.0,check 75 sup à 27,20.0,36.2424242424242,0.0,-2.0,
2020-06-30,2020,39,Vakaga,Bozoum,236.0,68.0,1688.0,235.0,25.0,0.0,,,,,0.0,0.0,,,,,71.0,check 35 sup à 23,,92.4271844660194,0.0,-7.0,0.0
2020-07-18,2020,24,Sangha-Mbaéré,Bouca,41.0,0.0,1174.0,1825.0,166.0,7.0,,,,,0.0,0.0,,1.0,0.0,0.0,441.0,Check 37 sup à 34,60.0,91.3705583756345,0.0,-259.0,
2020-06-11,2020,29,Vakaga,Damara,1453.0,79.0,331.0,1140.0,0.0,5.0,,,,,0.0,2.0,25.0,0.0,0.0,,350.0,check 30 sup à 18,1.0,69.1318327974276,6.0,-58.0,86.013986013986
2020-08-01,2020,40,Sangha-Mbaéré,Yaloke,379.0,0.0,90.0,52.0,16.0,0.0,,,,,0.0,0.0,,4.0,,0.0,1297.0,check 13 sup à 6,80.0,98.8372093023256,8.0,0.0,79.2284866468843
2020-07-19,2020,38,Sangha-Mbaéré,Bangui,3247.0,5.0,71.0,871.0,6.0,0.0,,,,,0.0,1.0,0.0,4.0,,,1536.0,Check 171 sup 122,1.0,62.5388923459863,16.0,-15.0,
2020-09-29,2020,37,Vakaga,Gamboula,41.0,27.0,190.0,583.0,1.0,3.0,,,,,0.0,0.0,74.0,0.0,,,833.0,Check 171 sup 122,,62.1693121693122,37.0,-2.0,0.0
2020-09-17,2020,36,Vakaga,Ouham-Pendé,651.0,73.0,27.0,1136.0,39.0,0.0,,,,,0.0,0.0,25.0,0.0,0.0,,367.0,Check 145 sup 22,0.0,80.9411764705882,15.0,-111.0,
2020-08-07,2020,27,Sangha-Mbaéré,Gamboula,7071.0,0.0,275.0,215.0,42.0,0.0,,,,,0.0,,25.0,0.0,,0.0,1682.0,check 35 sup à 23,,67.8123736352608,0.0,-1186.0,0.0
2020-09-09,2020,39,Sangha-Mbaéré,Bria,725.0,0.0,367.0,101.0,45.0,4.0,,,,,0.0,5.0,,0.0,0.0,,574.0,check 75 sup à 27,,95.4545454545455,326.0,0.0,
2020-06-17,2020,24,Vakaga,Bozoum,127.0,0.0,1643.0,1321.0,0.0,1.0,,,,,0.0,4.0,88.0,0.0,0.0,0.0,0.0,check 16 sup à 8,1.0,99.4459833795014,40.0,0.0,
2020-07-10,2020,30,Vakaga,Bouca,714.0,0.0,828.0,1.0,73.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,92.0,Check 1 sup à 0,,54.0540540540541,16.0,0.0,
2020-09-06,2020,26,Sangha-Mbaéré,Gamboula,511.0,55.0,1152.0,74.0,10.0,2.0,,,,,9.0,303.0,71.0,3.0,,,375.0,check 75 sup à 27,93.0,84.6153846153846,230.0,-244.0,
2020-09-28,2020,40,Sangha-Mbaéré,Ouham-Pendé,53.0,0.0,286.0,33.0,45.0,26.0,,,,,387.0,,,5.0,,,101.0,Check 29 sup à 25,0.0,93.1614349775785,26.0,-65.0,0.0
2020-09-19,2020,24,Sangha-Mbaéré,Bangui,983.0,241.0,56.0,1629.0,22.0,0.0,,,,,,,0.0,8.0,,0.0,1.0,Check 37 sup à 34,428.0,98.019801980198,0.0,-354.0,
2020-07-25,2020,32,Vakaga,Damara,1643.0,191.0,2037.0,1428.0,15.0,0.0,,,,,395.0,,0.0,8.0,,20.0,1628.0,check 77 sup à 65,0.0,99.4219653179191,5.0,-34.0,100.0
2020-07-14,2020,26,Vakaga,Damara,4.0,19.0,415.0,104.0,43.0,2.0,,,,,0.0,40.0,5.0,0.0,0.0,10.0,336.0,check 35 sup à 23,0.0,94.7826086956522,16.0,-13.0,0.152788388082506
2020-08-24,2020,35,Vakaga,Bria,817.0,131.0,2250.0,1465.0,7.0,8.0,,,,,,,71.0,,,,2329.0,,,86.2155388471178,38.0,-29.0,
2020-08-06,2020,30,Sangha-Mbaéré,Zémio,20.0,169.0,418.0,241.0,84.0,0.0,,,,,0.0,0.0,56.0,0.0,0.0,,2181.0,Check 42 sup 41,129.0,74.7634069400631,0.0,-16.0,
2020-08-09,2020,36,Vakaga,Bozoum,302.0,158.0,600.0,473.0,72.0,2.0,,,,,0.0,3.0,0.0,0.0,,0.0,322.0,check 27 sup 24,611.0,95.3333333333333,27.0,0.0,
2020-07-18,2020,40,Vakaga,Ouham-Pendé,361.0,33.0,206.0,46.0,28.0,0.0,,,,,,,28.0,9.0,,,1.0,check 87 sup à 71,0.0,100.0,27.0,,
2020-07-02,2020,25,Sangha-Mbaéré,Ouham-Pendé,5391.0,0.0,623.0,1152.0,9.0,0.0,,,,,20.0,23.0,2.0,3.0,8.0,,68.0,Check 1 sup à 0,,77.0897832817337,21.0,-134.0,
2020-09-04,2020,26,Sangha-Mbaéré,Bozoum,7516.0,13.0,71.0,718.0,2.0,1.0,,,,,0.0,4.0,,,,,245.0,,350.0,96.7368421052632,0.0,-2.0,82.1882951653944
2020-08-05,2020,35,Vakaga,Bangui,851.0,0.0,2193.0,594.0,15.0,0.0,,,,,0.0,4.0,0.0,0.0,,0.0,632.0,check 87 sup à 71,211.0,0.0,12.0,-2.0,
2020-06-14,2020,29,Vakaga,Bozoum,3081.0,0.0,27.0,52.0,170.0,7.0,,,,,0.0,0.0,,,,,133.0,check 77 sup à 65,0.0,91.8287937743191,0.0,0.0,
2020-07-22,2020,28,Sangha-Mbaéré,Ouham-Pendé,173.0,0.0,387.0,1005.0,422.0,1.0,,,,,0.0,0.0,0.0,0.0,,8.0,397.0,check 30 sup à 18,0.0,97.5,21.0,-17.0,
2020-06-30,2020,28,Vakaga,Gamboula,9195.0,7.0,1573.0,2727.0,0.0,0.0,,,,,0.0,,0.0,,,,723.0,Check 60 sup à 47,,76.4705882352941,,-856.0,
2020-08-03,2020,26,Sangha-Mbaéré,Ouham-Pendé,651.0,0.0,55.0,476.0,3.0,0.0,,,,,0.0,4.0,3.0,1.0,0.0,,286.0,check 13 sup à 6,40.0,90.8476658476659,24.0,121.0,
2020-09-04,2020,39,Vakaga,Gamboula,108.0,61.0,807.0,685.0,36.0,,,,,,0.0,18.0,7.0,,,,1265.0,Check 60 sup à 47,271.0,97.2402597402597,0.0,-8.0,
2020-07-01,2020,32,Vakaga,Gamboula,871.0,0.0,322.0,685.0,5.0,0.0,,,,,249.0,0.0,25.0,16.0,,,57.0,check 77 sup à 65,40.0,93.5779816513761,27.0,0.0,5.84795321637427
2020-06-14,2020,30,Sangha-Mbaéré,Yaloke,275.0,0.0,300.0,360.0,43.0,17.0,,,,,0.0,,0.0,,,,723.0,check 35 sup à 23,28.0,93.9952437574316,0.0,-99.0,0.0
2020-09-12,2020,31,Vakaga,Bangui,2610.0,0.0,1.0,347.0,379.0,0.0,,,,,0.0,4.0,17.0,0.0,0.0,,2250.0,check 87 sup à 71,0.0,98.9968080255358,0.0,-101.0,
2020-06-14,2020,30,Vakaga,Bangui,631.0,265.0,59.0,750.0,247.0,,,,,,0.0,5.0,4.0,,,2.0,68.0,Check 1 sup à 0,20.0,82.6086956521739,6.0,-10.0,91.3165266106443
2020-07-15,2020,35,Sangha-Mbaéré,Damara,631.0,234.0,71.0,197.0,26.0,0.0,,,,,0.0,0.0,0.0,13.0,0.0,,415.0,check 77 sup à 65,389.0,95.2380952380952,0.0,0.0,100.0
2020-09-20,2020,24,Sangha-Mbaéré,Bria,604.0,0.0,676.0,1377.0,220.0,0.0,,,,,0.0,7.0,74.0,1.0,,,511.0,check 16 sup à 8,36.0,89.0190972222222,138.0,-127.0,0.0
2020-07-30,2020,32,Sangha-Mbaéré,Bouca,20.0,0.0,7.0,135.0,4.0,0.0,,,,,0.0,19.0,0.0,4.0,,,1232.0,Check 29 sup à 17,,94.3396226415094,0.0,-79.0,
2020-08-17,2020,34,Vakaga,Bouca,75.0,0.0,2477.0,52.0,4.0,0.0,,,,,0.0,0.0,29.0,,,16.0,491.0,Check 60 sup à 47,20.0,100.0,28.0,-204.0,
2020-07-07,2020,33,Vakaga,Bozoum,8162.0,0.0,1.0,196.0,104.0,0.0,,,,,0.0,0.0,17.0,0.0,,,53.0,,0.0,93.3333333333333,0.0,0.0,37.987012987013
2020-08-17,2020,32,Sangha-Mbaéré,Bria,773.0,0.0,1094.0,249.0,22.0,4.0,,,,,0.0,0.0,5.0,20.0,0.0,,1.0,Check 42 sup 41,,80.7692307692308,56.0,-363.0,
2020-08-17,2020,38,Sangha-Mbaéré,Ouham-Pendé,659.0,0.0,1.0,52.0,72.0,1.0,,,,,0.0,1.0,4.0,12.0,0.0,0.0,192.0,check 77 sup à 65,60.0,94.9461474730737,8.0,-5.0,
2020-07-11,2020,32,Vakaga,Gamboula,1791.0,24.0,345.0,1.0,634.0,4.0,,,,,0.0,0.0,10.0,5.0,,0.0,0.0,Check 60 sup à 47,40.0,84.6292134831461,13.0,-101.0,0.0
2020-06-04,2020,24,Vakaga,Damara,453.0,0.0,436.0,249.0,0.0,11.0,,,,,0.0,0.0,0.0,,0.0,,68.0,check 35 sup à 23,11.0,84.2105263157895,0.0,-5.0,76.6990291262136
2020-06-15,2020,33,Sangha-Mbaéré,Ouham-Pendé,211.0,15.0,1829.0,81.0,18.0,0.0,,,,,0.0,0.0,,5.0,,,1395.0,Check 29 sup à 17,,95.260663507109,0.0,0.0,0.0
2020-09-17,2020,26,Vakaga,Bouca,723.0,13.0,244.0,497.0,590.0,2.0,,,,,0.0,5.0,71.0,10.0,0.0,,512.0,check 75 sup à 27,,64.7887323943662,0.0,-118.0,
2020-06-10,2020,25,Vakaga,Obo,308.0,0.0,428.0,2051.0,103.0,1.0,,,,,0.0,5.0,10.0,0.0,,,823.0,check 77 sup à 65,40.0,98.8372093023256,14.0,-19.0,25.1256281407035
2020-09-13,2020,31,Sangha-Mbaéré,Bangui,519.0,72.0,212.0,315.0,19.0,0.0,,,,,0.0,7.0,14.0,,,,259.0,,,84.6666666666667,23.0,,0.0
2020-08-31,2020,31,Vakaga,Ouham-Pendé,453.0,0.0,2402.0,109.0,340.0,6.0,,,,,0.0,2.0,,0.0,0.0,,266.0,check 35 sup à 23,,44.6700507614213,8.0,-211.0,
2020-06-28,2020,24,Sangha-Mbaéré,Zémio,286.0,0.0,2037.0,395.0,32.0,0.0,,,,,0.0,2.0,0.0,0.0,,0.0,1.0,Check 171 sup 122,,0.0,0.0,-126.0,0.0
2020-08-02,2020,32,Vakaga,Zémio,7516.0,82.0,827.0,371.0,253.0,7.0,,,,,0.0,0.0,0.0,,,,1354.0,check 87 sup à 71,20.0,0.0,3.0,-3.0,
2020-06-08,2020,26,Sangha-Mbaéré,Bouca,817.0,0.0,2294.0,923.0,85.0,19.0,,,,,192.0,0.0,2.0,,,,194.0,,44.0,92.5925925925926,28.0,0.0,
2020-06-04,2020,38,Sangha-Mbaéré,Bouca,212.0,0.0,600.0,93.0,163.0,0.0,,,,,1.0,38.0,,0.0,,,361.0,check 30 sup à 18,206.0,93.6143831370118,0.0,-81.0,0.0
2020-08-31,2020,27,Sangha-Mbaéré,Yaloke,212.0,0.0,207.0,47.0,30.0,0.0,,,,,0.0,,16.0,4.0,,,1966.0,Check 37 sup à 34,164.0,69.6078431372549,0.0,-11.0,
2020-09-11,2020,29,Sangha-Mbaéré,Yaloke,521.0,0.0,1186.0,1584.0,12.0,0.0,,,,,0.0,0.0,73.0,0.0,,0.0,247.0,Check 60 sup à 47,,80.7692307692308,0.0,0.0,6.04229607250755
2020-06-14,2020,35,Sangha-Mbaéré,Paoua,982.0,0.0,245.0,342.0,50.0,2.0,,,,,0.0,10.0,32.0,0.0,,,415.0,Check 1 sup à 0,,99.4186046511628,22.0,-9.0,64.1791044776119
2020-07-25,2020,26,Sangha-Mbaéré,Gamboula,659.0,143.0,56.0,1186.0,324.0,5.0,,,,,,,0.0,1.0,,0.0,92.0,check 75 sup à 27,,98.2978723404255,0.0,-88.0,
2020-06-20,2020,36,Sangha-Mbaéré,Obo,6561.0,110.0,1174.0,740.0,190.0,4.0,,,,,0.0,17.0,19.0,0.0,,,115.0,Check 1 sup à 0,40.0,98.019801980198,8.0,0.0,0.0
2020-09-04,2020,38,Sangha-Mbaéré,Damara,643.0,0.0,1.0,0.0,72.0,2.0,,,,,0.0,0.0,0.0,,,0.0,2082.0,Check 60 sup à 47,20.0,83.3333333333333,0.0,0.0,0.0
2020-07-19,2020,36,Vakaga,Bria,399.0,0.0,53.0,62.0,19.0,0.0,,,,,0.0,130.0,5.0,0.0,0.0,0.0,54.0,Check 145 sup 22,40.0,85.4489164086687,78.0,-963.0,0.0
2020-09-13,2020,37,Vakaga,Paoua,,0.0,259.0,1546.0,45.0,0.0,,,,,0.0,14.0,0.0,0.0,0.0,0.0,200.0,check 30 sup à 18,,83.6842105263158,0.0,-181.0,
2020-07-29,2020,32,Vakaga,Damara,8932.0,36.0,239.0,,5.0,1.0,,,,,0.0,0.0,,0.0,,,212.0,check 13 sup à 6,206.0,82.3170731707317,24.0,0.0,
2020-08-03,2020,36,Sangha-Mbaéré,Ouham-Pendé,,0.0,71.0,1377.0,288.0,0.0,,,,,0.0,0.0,9.0,0.0,,,1800.0,Check 42 sup 41,6.0,42.156862745098,29.0,-10.0,61.5384615384615
2020-06-22,2020,26,Vakaga,Damara,250.0,0.0,632.0,167.0,66.0,1.0,,,,,0.0,5.0,5.0,0.0,,1.0,1271.0,,0.0,28.4848484848485,7.0,-44.0,
2020-09-04,2020,29,Vakaga,Obo,515.0,0.0,267.0,252.0,248.0,2.0,,,,,0.0,10.0,0.0,0.0,,,485.0,Check 171 sup 122,240.0,77.9411764705882,0.0,-23.0,
2020-08-21,2020,39,Vakaga,Paoua,367.0,0.0,1190.0,2514.0,17.0,2.0,,,,,0.0,,0.0,4.0,,,286.0,check 59 sup à 46,0.0,92.2077922077922,0.0,0.0,
2020-08-26,2020,34,Sangha-Mbaéré,Zémio,4615.0,0.0,2966.0,319.0,88.0,11.0,2.0,,,,0.0,0.0,0.0,,,,610.0,Check 60 sup à 47,,86.5671641791045,0.0,-58.0,
2020-07-22,2020,25,Sangha-Mbaéré,Ouham-Pendé,129.0,0.0,833.0,52.0,73.0,0.0,,,,,0.0,0.0,,0.0,,0.0,71.0,check 30 sup à 18,60.0,82.8828828828829,0.0,-20.0,
2020-08-20,2020,23,Vakaga,Bozoum,202.0,0.0,4.0,50.0,0.0,1.0,,,,,0.0,,0.0,1.0,,,231.0,Check 37 sup à 34,150.0,40.9407665505227,27.0,0.0,0.0
2020-07-08,2020,27,Vakaga,Zémio,254.0,1.0,220.0,437.0,833.0,0.0,,,,,0.0,0.0,44.0,4.0,,,415.0,check 13 sup à 6,,8.09968847352025,216.0,-79.0,0.0
2020-07-04,2020,36,Vakaga,Paoua,323.0,24.0,331.0,361.0,2.0,0.0,,,,,0.0,119.0,73.0,0.0,0.0,,1164.0,Check 37 sup à 34,,85.1393188854489,0.0,-516.0,
2020-08-17,2020,35,Sangha-Mbaéré,Ouham-Pendé,414.0,53.0,361.0,1521.0,0.0,0.0,,,,,,2.0,5.0,2.0,0.0,,1759.0,check 13 sup à 6,16.0,99.0251827782291,0.0,0.0,82.3979591836735
2020-07-16,2020,31,Sangha-Mbaéré,Obo,46.0,21.0,342.0,483.0,55.0,0.0,,,,,0.0,0.0,5.0,0.0,0.0,,1496.0,Check 37 sup à 34,50.0,91.1483253588517,12.0,-239.0,32.8899637243047
2020-06-17,2020,39,Vakaga,Damara,7155.0,113.0,1174.0,212.0,39.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Check 1 sup à 0,97.0,90.0449582530507,37.0,,0.0
2020-06-19,2020,36,Sangha-Mbaéré,Bria,308.0,0.0,854.0,1510.0,327.0,0.0,,,,,0.0,,75.0,0.0,0.0,0.0,0.0,check 16 sup à 8,,80.1173881144534,0.0,0.0,0.0
2020-09-23,2020,25,Sangha-Mbaéré,Ouham-Pendé,1988.0,131.0,1.0,343.0,134.0,7.0,,,,,0.0,0.0,4.0,0.0,,0.0,1231.0,Check 42 sup 41,21.0,51.5151515151515,47.0,,
2020-08-02,2020,37,Sangha-Mbaéré,Obo,457.0,53.0,363.0,1479.0,190.0,,,,,,0.0,16.0,10.0,,,,2267.0,check 59 sup à 46,0.0,35.7894736842105,6.0,,
2020-09-03,2020,26,Vakaga,Gamboula,1768.0,0.0,343.0,1190.0,421.0,0.0,,,,,0.0,47.0,45.0,0.0,,,1395.0,check 30 sup à 18,272.0,80.1130524152107,0.0,-116.0,37.593984962406
2020-07-11,2020,39,Sangha-Mbaéré,Damara,541.0,0.0,92.0,395.0,79.0,0.0,,,,,0.0,,12.0,5.0,0.0,,632.0,Check 171 sup 122,100.0,96.5978128797084,0.0,0.0,0.0
2020-09-04,2020,29,Vakaga,Ouham-Pendé,6561.0,4.0,190.0,1580.0,259.0,1.0,,,,,0.0,,404.0,0.0,0.0,,1232.0,Check 42 sup 41,,97.1428571428571,184.0,-28.0,
2020-09-02,2020,35,Vakaga,Bouca,4771.0,0.0,1710.0,3.0,125.0,0.0,,,,,0.0,0.0,34.0,8.0,,170.0,53.0,check 75 sup à 27,,56.8783068783069,22.0,-257.0,
2020-06-06,2020,29,Sangha-Mbaéré,Obo,75.0,4.0,249.0,1850.0,122.0,0.0,,,,,0.0,73.0,5.0,5.0,,,2329.0,check 77 sup à 65,,85.6984478935698,8.0,-118.0,
2020-07-16,2020,28,Vakaga,Paoua,1117.0,19.0,103.0,1320.0,50.0,0.0,,,,,0.0,1.0,2.0,13.0,,0.0,1655.0,,0.0,88.7029288702929,0.0,-658.0,18.9873417721519
